customer_id,customer_feedback,support_chat_excerpt,reason_for_low_activity,
C101358,"Sangat kecewa dengan lambatnya penghantaran.  Takde lah sbb busy, tapi sbb dia slow sikit.  Maybe next time better lah.","Customer:  My order still hasn't arrived!  It was supposed to be here last week.
Agent:  I'm so sorry for the delay, sir. Let me check on the status for you.",Delivery delay,
C101359,,,,
C101360,,,,
C101361,,,,
C101362,,,,
C101363,,,,
C101364,,,,
C101365,,,,
C101366,,,,
C101367,,,,
C101368,"Slightly disappointed with the delivery, took a bit longer than expected. Still, the product was okay, but could be better lah.","Customer: 'My order still hasn't arrived!  It was supposed to be here last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101369,,,,
C101370,,,,
C101371,"Sangat kecewa dengan penghantaran, dah lama sgt!  Takde pulak notif, mcm mana nak belanja.  Maybe next time better sikit.",Customer:  My order still hasn't arrived!  It's been ages.,Late delivery issue,
C101372,,,,
C101373,,,,
C101374,"Sangat kecewa dengan order saya, dah lama sangat sampai.  Maybe next time, check delivery timing better lah.",Customer: My order still hasn't arrived!  It's been ages.,Delivery delay,
C101375,"Sangat kecewa dengan order saya, dah lama sangat!  Shipping takde news, macam mana nak belanja barang?  Hopefully next time delivery cepat.","Customer:  My order hasn't arrived yet, can you check?",Shipping delay,
C101376,,,,
C101377,,,,
C101378,,,,
C101379,,,,
C101380,,,,
C101381,,,,
C101382,"Slightly disappointed, really. Wanted to order something last week but the delivery took ages, so I've been busy.  Maybe need to check delivery times next time, yeah?","Customer: 'Hi, just checking on my order... it's been a while!' Agent: 'Certainly! Let me look into that for you.'",long time since last order,
C101383,,,,
C101384,,,,
C101385,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah belanja, tak pasal pulak.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,
C101386,,,,
C101387,,,,
C101388,,,,
C101389,,,,
C101390,,,,
C101391,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It's been so long.
Agent: We sincerely apologize for the delay. Let us investigate immediately.",Late delivery,
C101392,"Sangat kecewa dengan delivery, lambat sgt!  Takde notif pun kalau dah sampai kedai pos.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery,
C101393,,,,
C101394,,,,
C101395,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde pulak rebat untuk barang yang tak sesuai.",Customer:  My order is still not here!  It's been ages.,Delayed delivery & refund issue,
C101396,,,,
C101397,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah belanja banyak barang, tapi tak dapat pulak.","Customer: My order is still not here!  Agent: We apologize for the delay, sir. Let us check on that for you.",Delivery delay,
C101398,,,,
C101399,,,,
C101400,,,,
C101401,"Slightly disappointed, the delivery took a while longer than expected.  Maybe need to check the shipping process better lah.","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101402,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Delivery delay,
C101403,,,,
C101404,"Sangat kecewa dengan order lepas ni, lambat sangat!  Hopefully next time delivery cepat sikit.",Customer: 'My order is still not here!  It was supposed to arrive last week.',Delayed delivery,
C101405,,,,
C101406,,,,
C101407,,,,
C101408,,,,
C101409,,,,
C101410,,,,
C101411,,,,
C101412,,,,
C101413,,,,
C101414,,,,
C101415,,,,
C101416,,,,
C101417,,,,
C101418,,,,
C101419,"Sangat kecewa dengan order saya. Dah lama sangat tak ada update, macam hilang je barang saya.  Maybe next time check delivery better lah.","Customer: Where's my order? It's been ages!
Agent: I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101420,"Sangat kecewa dengan delivery, lambat sgt!  Saya dah lama tak order, harap next time lebih cepat.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We sincerely apologize for the delay, sir. Let us investigate immediately.",Late delivery,
C101421,"Sangat kecewa dengan lambatnya pengiriman, dah macam nak tunggu nak tunggu.  Takde apa-apa yang dibeli pun, macam tak minat lah.","Customer:  Saya dah 75 hari tak order, kenapa belum sampai pulak? 
Agent:  Maafkan lambatnya, ada sedikit kesukaran dengan logistik kami.",Delivery delay,
C101422,,,,
C101423,,,,
C101424,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Long delivery time,
C101425,"Sangat kecewa dengan order lepas tu, lambat sikit.  Takde pulak notification pasal delivery, susah sangat nak check.","Customer:  My order is still not here!  It was supposed to arrive last week.
Agent:  I'm so sorry for the delay, let me check on that for you right away.",Delivery delay,
C101426,,,,
C101427,,,,
C101428,,,,
C101429,,,,
C101430,"Slightly disappointed with the wait, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101431,,,,
C101432,"Sangat disappointed lah dengan order ni. Took so long to arrive, and the packaging was abit damaged.  Need to think twice before ordering again.","Customer: My order is still not here!  It's been ages.
Agent: I sincerely apologize for the delay. Let me check on the status for you.",Delivery delay,
C101433,,,,
C101434,,,,
C101435,,,,
C101436,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barang yang betul, nak refund pun susah.",Customer: My order is still not here!  It's been ages.,Late delivery issues,
C101437,,,,
C101438,"Slightly disappointed with the delivery, took a bit longer than expected. Still love the products though, everything was good!","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101439,,,,
C101440,"Slightly disappointed with the delivery, it took a bit longer than expected. Still, the product was okay, but could be better lah.","Customer: 'My order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101441,,,,
C101442,,,,
C101443,,,,
C101444,,,,
C101445,"Sangat kecewa dengan delivery, lambat sgt! And the refund process also a bit slow, need to chase them for updates.  Seriously need to improve this.","Customer: 'Where's my order? I ordered 2 weeks ago!'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay & refund issue,
C101446,,,,
C101447,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery,
C101448,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Long delivery time,
C101449,,,,
C101450,,,,
C101451,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde apa-apa notification pun.  Maybe next time pilih seller lain.","Customer:  My order still hasn't arrived!  It was supposed to be here a week ago.
Agent:  I'm so sorry for the delay, let me check on the status for you.",Delivery delay,
C101452,"Slightly disappointed, really. The delivery took ages, and I was hoping for something faster.  Maybe check the shipping more often, yeah?","Customer: 'Hi, my order still hasn't arrived!'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101453,,,,
C101454,,,,
C101455,,,,
C101456,"Sangat kecewa dengan lambatnya pengiriman.  Saya dah tak sabar nak beli lagi, maybe nanti.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Delivery delay,
C101457,,,,
C101458,,,,
C101459,,,,
C101460,,,,
C101461,,,,
C101462,"Sangat kecewa dengan order lepas ni. Took so long to arrive and the product wasn't what I expected.  Need to improve the delivery time, seriously!","Customer: 'My order is still not here! It's been ages!'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Refund issue,
C101463,,,,
C101464,,,,
C101465,,,,
C101466,"Slightly disappointed with the wait, but the product itself was okay. Could be faster delivery next time, maybe?","Customer: 'Hi, my order still hasn't arrived! It's been ages.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Long time since last order,
C101467,,,,
C101468,,,,
C101469,,,,
C101470,"Slightly disappointed with the wait, but overall still happy with the shop.  Shipping was a bit slow this time, but I'll probably order again soon.","Customer: 'Hi, my order still hasn't arrived!  It's been ages.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101471,,,,
C101472,,,,
C101473,"Slightly disappointed with the delivery, it took a bit longer than expected. Still, the items were okay, but could be better lah.","Customer: 'My order still hasn't arrived!  It was supposed to be here last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101474,,,,
C101475,,,,
C101476,,,,
C101477,,,,
C101478,,,,
C101479,,,,
C101480,"Okay lah, everything was fine until the delivery was super late.  Slightly disappointed, but still appreciate the shop!","Customer: 'My order is taking so long! Where is it?'
Agent: 'We apologize for the delay, sir. We're tracking it down now.'",Delivery delay,
C101481,,,,
C101482,,,,
C101483,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I sincerely apologize for the delay. Let me check on the status for you.",Late delivery,
C101484,,,,
C101485,,,,
C101486,,,,
C101487,"Sangat kecewa, dah lama sgt tak order.  Maybe kalau ada promo lagi, saya akan order terus.","Customer:  Saya dah 82 hari tak order, kenapa?  Agent:  Maaf sangat, kami tak dapat maklumkan sebabnya, tapi kami akan cuba bantu anda.",Lack of promotions,
C101488,,,,
C101489,"Sangat kecewa dengan order last time, lambat sangat!  Hopefully next time delivery will be faster, and the product is good.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I apologize for the delay, let me check on the status for you.",Delivery delay,
C101490,"Sangat kecewa dengan lambatnya penghantaran, dah lama sgt!  Takde apa-apa berita pun.  Hopefully next time delivery cepat.",Customer:  Saya dah 81 hari tak order!  Mana parcel saya?,Delivery delay,
C101491,"Slightly disappointed with the delivery, took a while to arrive.  Still like the shop though, will probably order again soon!","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101492,,,,
C101493,"Slightly disappointed with the delivery, took a bit longer than expected.  But the product itself was okay, I guess.  Maybe need to check shipping times next time.","Customer: 'My order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you immediately.'",Delivery delay,
C101494,,,,
C101495,"Sangat kecewa dengan refund-nya, produknya tak sesuai yang saya order.  Sbb tu dah tak minat belanja online sbb risai.","Customer:  Saya nak tahu pasal refund saya, dah 96 hari!  Agent:  Saya tak tahu, saya baru baca ni.",Product refund issue,
C101496,,,,
C101497,,,,
C101498,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barang yang betul, nak refund pun susah.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I sincerely apologize for the delay. Let me check on the status for you.",Late delivery & refund issues,
C101499,,,,
