customer_id,age,gender,location,membership_tier,account_age_days,recency,frequency,monetary_value,avg_order_value,total_orders,days_since_last_login,cart_abandonment_rate,email_open_rate,support_tickets,frustration_index,chat_log,chat_sentiment_score,chat_length,has_negative_keywords,review_text,review_rating,review_sentiment_score,review_length,sentiment_score_avg,text_engagement_score,total_spent_per_day,order_frequency_per_month,churn,churn_probability
CUST000097,75,Female,Suburban,Silver,562,0,20,2051.18,102.56,20,4,0.334,0.652,1,0.108,The delivery was super fast. I'm very happy! Please help.,0.975,57,False,Fantastic product. Exceeded expectations. 5 stars!,5,0.741,50,0.858,0.535,3.6433037300177618,1.0135135135135134,0,0.044
CUST000098,48,Female,Rural,Silver,615,615,1,30.29,30.29,1,156,0.023,0.221,2,0.729,I've been a customer for years and this is how you treat me? Can someone respond?,0.056,81,False,The worst purchase I've made. Don't buy this product.,2,0.163,53,0.1095,0.67,0.04917207792207792,0.046511627906976744,1,0.854
CUST000099,71,Other,Urban,Platinum,231,231,1,52.26,52.26,1,86,0.208,0.222,2,0.396,"Hi, I'd like to check the status of my order. Looking forward to your reply.",0.561,76,False,Okay product. Satisfied but not thrilled.,3,0.532,41,0.5465,0.585,0.22525862068965516,0.1149425287356322,1,0.7
CUST000100,57,Male,Suburban,Silver,237,0,3,177.98,59.33,3,3,0.032,0.455,1,0.115,Thank you so much! The product exceeded my expectations. Looking forward to your reply.,0.766,87,False,Outstanding product and customer service. Will buy again!,5,0.996,57,0.881,0.72,0.7478151260504201,0.33707865168539325,0,0.067
CUST000101,54,Female,Urban,Platinum,273,0,2,97.94,48.97,2,10,0.182,0.373,2,0.197,The packaging was perfect and the product arrived safely. I need assistance.,0.754,76,False,Wonderful product. Fast delivery. Highly recommend!,4,0.87,51,0.812,0.635,0.35744525547445255,0.19801980198019803,0,0.167
CUST000102,70,Male,Urban,Platinum,391,0,4,258.05,64.51,4,3,0.075,0.844,2,0.137,I'm impressed with your customer service. Can someone respond?,0.796,62,False,Amazing quality and fast shipping. Very satisfied!,5,0.949,50,0.8725,0.56,0.6582908163265306,0.2850356294536817,0,0.252
CUST000103,43,Male,Suburban,Silver,384,384,1,37.16,37.16,1,12,0.221,0.158,2,0.474,I'd like to know about your loyalty program. Thank you.,0.446,55,False,Decent product. Would consider buying again.,3,0.424,44,0.435,0.495,0.0965194805194805,0.07246376811594203,1,0.638
CUST000104,55,Female,Rural,Silver,22,0,5,249.09,49.82,5,8,0.278,0.358,2,0.134,The packaging was perfect and the product arrived safely. I need assistance.,0.862,76,False,Best purchase I've made. Great value for money.,4,0.937,47,0.8995,0.615,10.83,2.8846153846153846,0,0.144
CUST000105,25,Female,Rural,Platinum,134,0,4,261.74,65.44,4,1,0.246,0.64,1,0.2,Your customer service team is amazing! Looking forward to your reply.,0.77,69,False,Excellent product! Exceeded my expectations. Highly recommend!,5,0.707,62,0.7384999999999999,0.655,1.938814814814815,0.7317073170731707,0,0.241
CUST000106,53,Male,Rural,Platinum,487,0,4,838.95,209.74,4,8,0.048,0.133,2,0.077,The packaging was perfect and the product arrived safely. Please help.,0.962,70,False,Best purchase I've made. Great value for money.,4,0.995,47,0.9784999999999999,0.585,1.7191598360655738,0.23210831721470018,0,0.197
CUST000107,35,Other,Suburban,Silver,566,0,5,466.93,93.39,5,10,0.133,0.389,0,0.162,I'll definitely shop here again. Great job! Please help.,0.806,56,False,High quality and great price. Very happy!,4,0.786,41,0.796,0.485,0.8235097001763668,0.25167785234899326,0,0.239
CUST000108,31,Other,Rural,Platinum,156,0,8,455.09,56.89,8,7,0.287,0.13,0,0.075,Great prices and fast shipping. Very satisfied! Can someone respond?,0.983,68,False,Amazing quality and fast shipping. Very satisfied!,4,0.84,50,0.9115,0.59,2.8986624203821654,1.2903225806451613,0,0.042
CUST000109,22,Male,Urban,Gold,159,159,1,52.4,52.4,1,30,0.214,0.21,2,0.407,I'm looking for a gift for my friend. I need assistance.,0.598,56,False,Product is okay. Does what it's supposed to do.,3,0.446,47,0.522,0.515,0.3275,0.15873015873015872,1,0.614
CUST000110,57,Male,Rural,Bronze,13,0,8,818.06,102.26,8,4,0.078,0.245,2,0.176,The delivery was super fast. I'm very happy! Thank you.,0.717,55,False,Best purchase I've made. Great value for money.,4,0.991,47,0.854,0.51,58.43285714285714,5.5813953488372094,0,0.277
CUST000111,69,Other,Urban,Platinum,70,0,4,269.31,67.33,4,6,0.067,0.351,1,0.112,I'm impressed with your customer service. Looking forward to your reply.,0.945,72,False,Best purchase I've made. Great value for money.,5,0.767,47,0.856,0.595,3.793098591549296,1.2,0,0.218
CUST000112,68,Male,Rural,Platinum,447,0,8,708.98,88.62,8,2,0.178,0.243,2,0.223,The packaging was perfect and the product arrived safely. Thank you.,0.726,68,False,Excellent purchase. Great quality and service!,4,0.823,46,0.7745,0.57,1.5825446428571428,0.5031446540880503,0,0.435
CUST000113,54,Other,Urban,Platinum,363,363,1,6.33,6.33,1,120,0.734,0.27,3,0.889,The website is broken and I can't complete my purchase. Thank you.,0.217,66,True,Product doesn't work as advertised. Very frustrating.,2,0.149,53,0.183,0.595,0.01739010989010989,0.07633587786259542,1,0.733
CUST000114,20,Other,Suburban,Bronze,10,0,25,2650.61,106.02,25,0,0.3,0.264,4,0.714,Your return policy is confusing and unfair. Please help.,0.25,56,False,Low quality and expensive. Would not recommend.,1,0.152,47,0.201,0.515,240.96454545454546,18.75,0,0.123
CUST000115,69,Female,Suburban,Gold,621,621,1,41.65,41.65,1,142,0.386,0.143,4,0.741,Why is my order still pending? I placed it 2 weeks ago! Can someone respond?,0.19,76,False,Cheaply made and overpriced. Regret buying this.,2,0.078,48,0.134,0.62,0.06696141479099678,0.04608294930875576,1,0.801
CUST000116,53,Female,Suburban,Gold,139,0,3,538.78,179.59,3,6,0.035,0.31,2,0.11,Thank you so much! The product exceeded my expectations. Please help.,0.928,69,False,Best purchase I've made. Great value for money.,5,0.862,47,0.895,0.58,3.8484285714285713,0.5325443786982248,0,0.233
CUST000117,41,Male,Rural,Bronze,337,0,15,859.99,57.33,15,8,0.004,0.766,2,0.128,Thank you for resolving my issue so quickly. I need assistance.,0.905,63,False,Fantastic product. Exceeded expectations. 5 stars!,5,0.834,50,0.8694999999999999,0.565,2.5443491124260356,1.226158038147139,0,0.111
CUST000118,33,Female,Urban,Platinum,41,0,7,214.05,30.58,7,8,0.112,0.278,0,0.107,Great prices and fast shipping. Very satisfied! Looking forward to your reply.,0.896,78,False,Perfect! Exactly as described. Love it!,5,0.782,39,0.839,0.585,5.0964285714285715,2.9577464788732395,0,0.107
CUST000119,54,Male,Urban,Platinum,241,0,15,986.44,65.76,15,1,0.14,0.644,1,0.368,I'd like to know about your loyalty program. I need assistance.,0.554,63,False,Fair quality. Worth the money.,3,0.569,30,0.5615,0.465,4.076198347107439,1.6605166051660516,0,0.219
CUST000120,56,Male,Rural,Silver,439,0,3,276.73,92.24,3,4,0.242,0.416,2,0.408,What's the return policy for electronics? I need assistance.,0.559,60,False,Fair quality. Worth the money.,3,0.496,30,0.5275000000000001,0.45,0.6289318181818182,0.19189765458422176,0,0.418
CUST000121,74,Female,Suburban,Platinum,307,307,1,14.71,14.71,1,24,0.026,0.27,0,0.415,Can you help me with product recommendations? Thank you.,0.44,56,False,It's decent for the price. Could be better.,3,0.498,43,0.469,0.495,0.047759740259740266,0.08902077151335312,1,0.836
CUST000122,53,Male,Urban,Platinum,194,0,7,201.25,28.75,7,4,0.062,0.108,1,0.415,Can you help me with product recommendations? Can someone respond?,0.52,66,False,Standard product. Gets the job done.,3,0.458,36,0.489,0.51,1.0320512820512822,0.9375,0,0.035
CUST000123,51,Male,Suburban,Gold,250,0,4,181.86,45.47,4,10,0.594,0.747,2,0.682,I've called multiple times but no one helps me. Thank you.,0.073,58,False,Product doesn't work as advertised. Very frustrating.,2,0.296,53,0.1845,0.555,0.7245418326693228,0.42857142857142855,0,0.395
CUST000124,44,Male,Urban,Silver,591,0,2,209.41,104.7,2,4,0.1,0.16,2,0.952,My package was damaged and you're refusing to help. Please help.,0.168,64,True,The worst purchase I've made. Don't buy this product.,1,0.003,53,0.0855,0.585,0.3537331081081081,0.0966183574879227,1,0.63
CUST000125,18,Male,Urban,Silver,715,0,4,84.61,21.15,4,0,0.08,0.688,0,0.452,Can you help me with product recommendations? Thank you.,0.407,56,False,It's fine. Nothing exceptional.,3,0.416,31,0.4115,0.435,0.11817039106145251,0.16107382550335572,0,0.292
CUST000126,24,Other,Rural,Silver,246,0,3,381.43,127.14,3,2,0.318,0.568,0,0.384,Can you help me with product recommendations? Thank you.,0.56,56,False,It's fine. Nothing exceptional.,3,0.44,31,0.5,0.435,1.5442510121457491,0.32608695652173914,0,0.451
CUST000127,43,Male,Urban,Bronze,135,0,7,448.81,64.12,7,2,0.217,0.359,2,0.156,I'm so satisfied with my purchase. Thank you! Looking forward to your reply.,0.802,76,False,Great value and excellent quality. Highly satisfied!,4,0.944,52,0.873,0.64,3.300073529411765,1.2727272727272727,0,0.318
CUST000128,47,Female,Rural,Silver,660,0,4,721.91,180.48,4,6,0.256,0.188,1,0.215,Thank you for resolving my issue so quickly. Looking forward to your reply.,0.724,75,False,Best purchase I've made. Great value for money.,5,0.718,47,0.721,0.61,1.0921482602118002,0.17391304347826086,0,0.32
CUST000129,51,Other,Urban,Bronze,598,598,1,15.15,15.15,1,93,0.177,0.229,0,0.635,I've been a customer for years and this is how you treat me? Can someone respond?,0.262,81,False,Customer service was unhelpful and rude.,2,0.066,40,0.164,0.605,0.025292153589315528,0.04777070063694267,1,0.714
CUST000130,18,Male,Rural,Platinum,649,0,4,543.81,135.95,4,8,0.166,0.184,2,0.412,I need help with my account settings. Thank you.,0.511,48,False,Okay product. Satisfied but not thrilled.,3,0.544,41,0.5275000000000001,0.445,0.8366307692307692,0.17673048600883653,0,0.366
CUST000131,58,Other,Suburban,Platinum,11,0,5,145.9,29.18,5,2,0.397,0.341,2,0.101,Thank you so much! The product exceeded my expectations. Please help.,0.96,69,False,Perfect! Exactly as described. Love it!,4,0.918,39,0.9390000000000001,0.54,12.158333333333333,3.658536585365854,0,0.13
CUST000132,37,Male,Urban,Gold,708,0,7,660.85,94.41,7,10,0.34,0.843,0,0.369,Can you explain your warranty policy? Can someone respond?,0.497,58,False,It's fine. Nothing exceptional.,3,0.575,31,0.536,0.445,0.9320874471086037,0.2845528455284553,0,0.307
CUST000133,58,Other,Suburban,Bronze,418,0,4,367.83,91.96,4,1,0.319,0.159,2,0.7,I've been a customer for years and this is how you treat me? Please help.,0.22,73,False,Product doesn't work as advertised. Very frustrating.,2,0.039,53,0.1295,0.63,0.8778758949880668,0.26785714285714285,1,0.558
CUST000134,62,Male,Urban,Platinum,158,0,2,105.19,52.59,2,5,0.076,0.376,1,0.187,I love your service! Keep up the great work. Please help.,0.754,57,False,Fantastic product. Exceeded expectations. 5 stars!,5,0.771,50,0.7625,0.535,0.6615723270440251,0.3191489361702128,0,0.253
CUST000135,59,Male,Suburban,Silver,372,0,5,304.77,60.95,5,8,0.3,0.539,2,0.436,What are your business hours? Looking forward to your reply.,0.472,60,False,Meets basic expectations. No complaints.,3,0.519,40,0.4955,0.5,0.8170777479892761,0.3731343283582089,0,0.289
CUST000136,57,Other,Urban,Bronze,345,0,5,218.07,43.61,5,8,0.387,0.549,0,0.073,I appreciate the quick response to my inquiry. Looking forward to your reply.,0.991,77,False,Amazing quality and fast shipping. Very satisfied!,4,0.836,50,0.9135,0.635,0.6302601156069364,0.4,0,0.222
CUST000137,63,Male,Urban,Silver,188,0,2,116.56,58.28,2,4,0.18,0.373,4,0.986,I've been waiting for my order for 3 weeks! This is unacceptable. I need assistance.,0.129,84,True,Not worth the price. Very disappointed.,1,0.075,39,0.10200000000000001,0.615,0.6167195767195768,0.27522935779816515,0,0.45
CUST000138,43,Other,Urban,Bronze,339,0,4,335.95,83.99,4,9,0.367,0.354,2,0.199,Your website is easy to use and checkout was smooth. Thank you.,0.711,63,False,Fantastic product. Exceeded expectations. 5 stars!,4,0.921,50,0.8160000000000001,0.565,0.9880882352941176,0.3252032520325203,0,0.227
CUST000139,53,Other,Rural,Bronze,542,0,2,452.62,226.31,2,9,0.49,0.577,4,0.692,The product I received was completely different from what I ordered. Please help.,0.176,81,False,Low quality and expensive. Would not recommend.,2,0.26,47,0.218,0.64,0.8335543278084715,0.1048951048951049,0,0.496
CUST000140,32,Other,Urban,Gold,649,0,6,227.03,37.84,6,9,0.238,0.52,2,0.234,I appreciate the quick response to my inquiry. Can someone respond?,0.712,67,False,High quality and great price. Very happy!,5,0.737,41,0.7244999999999999,0.54,0.3492769230769231,0.2650957290132548,0,0.368
CUST000141,74,Other,Urban,Bronze,268,0,3,69.46,23.15,3,10,0.361,0.231,3,0.822,Why is my order still pending? I placed it 2 weeks ago! Looking forward to your reply.,0.012,86,False,Terrible product quality. Broke after one week. Waste of money.,1,0.045,63,0.028499999999999998,0.745,0.2582156133828996,0.30201342281879195,1,0.543
CUST000142,25,Male,Rural,Silver,328,0,3,160.89,53.63,3,8,0.49,0.09,5,0.941,The product quality is terrible. I'm very disappointed. Please help.,0.147,68,True,Product doesn't work as advertised. Very frustrating.,2,0.2,53,0.1735,0.605,0.48902735562310023,0.25139664804469275,1,0.605
CUST000143,53,Female,Urban,Silver,387,0,4,103.61,25.9,4,3,0.471,0.169,1,0.66,This is ridiculous. I'm never shopping here again. Looking forward to your reply.,0.26,81,False,Terrible product quality. Broke after one week. Waste of money.,2,0.053,63,0.1565,0.72,0.2670360824742268,0.28776978417266186,1,0.6
CUST000144,44,Female,Urban,Bronze,480,0,9,1152.11,128.01,9,10,0.212,0.17,2,0.443,What's the return policy for electronics? Looking forward to your reply.,0.443,72,False,Product is okay. Does what it's supposed to do.,3,0.532,47,0.48750000000000004,0.595,2.3952390852390852,0.5294117647058824,0,0.404
CUST000145,64,Other,Rural,Gold,293,0,5,335.17,67.03,5,4,0.102,0.154,2,0.384,I'd like to know about your loyalty program. Thank you.,0.574,55,False,Product is okay. Does what it's supposed to do.,3,0.556,47,0.565,0.51,1.1400340136054423,0.46439628482972134,0,0.331
CUST000146,37,Other,Rural,Gold,724,724,1,229.63,229.63,1,165,0.109,0.089,0,0.618,The customer support chat keeps disconnecting. I need assistance.,0.264,65,False,Customer service was unhelpful and rude.,2,0.121,40,0.1925,0.525,0.31673103448275863,0.03978779840848806,1,0.815
CUST000147,47,Other,Suburban,Platinum,307,0,15,874.03,58.27,15,4,0.111,0.355,0,0.168,The packaging was perfect and the product arrived safely. Thank you.,0.771,68,False,High quality and great price. Very happy!,4,0.812,41,0.7915000000000001,0.545,2.8377597402597403,1.3353115727002969,0,0.0
CUST000148,46,Other,Urban,Gold,578,578,1,237.56,237.56,1,62,0.137,0.128,4,0.924,The product quality is terrible. I'm very disappointed. I need assistance.,0.186,74,True,The worst purchase I've made. Don't buy this product.,2,0.139,53,0.1625,0.635,0.410293609671848,0.049342105263157895,1,0.943
CUST000149,75,Female,Rural,Platinum,679,679,1,107.57,107.57,1,91,0.25,0.254,4,0.734,I've called multiple times but no one helps me. Thank you.,0.156,58,False,Low quality and expensive. Would not recommend.,2,0.144,47,0.15,0.525,0.15819117647058822,0.042313117066290554,1,0.769
CUST000150,63,Other,Rural,Bronze,254,0,4,742.57,185.64,4,4,0.614,0.584,1,0.839,Your customer service is terrible. No one responds to my emails. I need assistance.,0.182,83,True,Customer service was unhelpful and rude.,2,0.229,40,0.20550000000000002,0.615,2.9120392156862747,0.4225352112676056,0,0.491
CUST000151,26,Other,Urban,Platinum,621,0,2,174.54,87.27,2,9,0.63,0.186,3,0.907,The product quality is terrible. I'm very disappointed. Thank you.,0.073,66,True,Low quality and expensive. Would not recommend.,2,0.278,47,0.17550000000000002,0.565,0.28061093247588426,0.09216589861751152,1,0.562
CUST000152,33,Male,Rural,Bronze,2,0,5,80.93,16.19,5,3,0.545,0.353,1,0.635,I've called multiple times but no one helps me. Looking forward to your reply.,0.241,78,False,Low quality and expensive. Would not recommend.,2,0.162,47,0.2015,0.625,26.97666666666667,4.6875,0,0.229
CUST000153,54,Other,Suburban,Platinum,378,0,30,1364.87,45.5,30,6,0.095,0.452,1,0.112,The delivery was super fast. I'm very happy! Looking forward to your reply.,0.934,75,False,Best purchase I've made. Great value for money.,5,0.782,47,0.8580000000000001,0.61,3.6012401055408967,2.2058823529411766,0,0.029
CUST000154,58,Male,Urban,Gold,675,0,5,655.69,131.14,5,4,0.107,0.179,1,0.145,I love the variety of products you offer. Can someone respond?,0.876,62,False,Excellent purchase. Great quality and service!,5,0.75,46,0.813,0.54,0.9699556213017753,0.2127659574468085,0,0.336
CUST000155,59,Other,Suburban,Platinum,39,0,7,747.15,106.74,7,7,0.369,0.321,2,0.207,I'm so satisfied with my purchase. Thank you! I need assistance.,0.77,64,False,Great value and excellent quality. Highly satisfied!,4,0.817,52,0.7935,0.58,18.67875,3.0434782608695654,0,0.174
CUST000156,45,Other,Rural,Gold,467,467,1,731.91,731.91,1,17,0.393,0.282,3,0.909,I've been waiting for my order for 3 weeks! This is unacceptable. I need assistance.,0.296,84,True,Arrived damaged and seller refused to help. Avoid!,1,0.041,50,0.16849999999999998,0.67,1.5639102564102563,0.060362173038229376,1,0.732
CUST000157,57,Female,Urban,Platinum,619,619,1,236.73,236.73,1,4,0.717,0.087,3,0.904,I've been waiting for my order for 3 weeks! This is unacceptable. Please help.,0.128,78,True,Very disappointed. Not as described. Poor customer service.,2,0.215,59,0.17149999999999999,0.685,0.3818225806451613,0.046224961479198766,1,0.898
CUST000158,58,Male,Urban,Platinum,458,458,1,233.71,233.71,1,98,0.763,0.254,0,0.74,The customer support chat keeps disconnecting. Please help.,0.082,59,False,Product doesn't work as advertised. Very frustrating.,1,0.024,53,0.053000000000000005,0.56,0.5091721132897604,0.06147540983606558,1,0.712
CUST000159,48,Male,Rural,Gold,389,0,6,124.09,20.68,6,8,0.257,0.5,0,0.351,Can I change my order before it ships? Thank you.,0.576,49,False,Decent product. Would consider buying again.,3,0.53,44,0.5529999999999999,0.465,0.3181794871794872,0.4295942720763723,0,0.14
